Datetime,Others-CCCPS8,Others-CCCPS98,Shopping,BHMBCCMKT01,BHMBCCPST01,BHMBCCSNH01,BHMBCCTHL01,BHMBRCBRG01,BHMBRCBRG02,BHMBRCBRG03,BHMEURBRD01,BHMEURBRD02,BHMMBMMBX01,BHMNCPHST01,BHMNCPLDH01,BHMNCPNHS01,BHMNCPNST01,BHMNCPPLS01,BHMNCPRAN01,Broad Street,Bull Ring,NIA Car Parks,NIA North,NIA South,Others-CCCPS105a,Others-CCCPS119a,Others-CCCPS133,Others-CCCPS135a,Others-CCCPS202,weekday,time
2016-10-05 12:00:00,0.6119515885022689,0.407347728005156,0.753125,0.308492201039861,0.555205047318612,0.8215527230590959,0.8708010335917309,0.398019801980198,0.34254606365159096,0.22379269729093,0.9510638297872341,0.936363636363636,0.9461426491994179,0.649166666666667,0.9263888888888892,0.96,0.760824742268041,0.22888888888888897,0.963333333333333,0.946376811594203,0.32787422207664596,0.19006309148265,0.04375,0.304568527918782,0.726231956197113,0.20763467713164502,0.28278074866310204,0.827453000257533,0.462717058222676,2,12.0
2016-10-05 12:30:00,0.6134644478063539,0.41185949081533996,0.7484375,0.317157712305026,0.558359621451104,0.820393974507532,0.868217054263566,0.398019801980198,0.34254606365159096,0.22379269729093,0.957446808510638,0.9636363636363641,0.9621542940320231,0.641666666666667,0.9263888888888892,0.9420000000000001,0.775257731958763,0.226666666666667,0.956666666666667,0.9594202898550721,0.32787422207664596,0.189274447949527,0.04375,0.304568527918782,0.7327028372324541,0.206921155904388,0.285775401069519,0.821529745042493,0.466802860061287,2,12.5
2016-10-05 13:00:00,0.6255673222390321,0.412181759587496,0.738541666666667,0.303292894280763,0.542586750788643,0.809965237543453,0.886304909560724,0.398019801980198,0.34254606365159096,0.22379269729093,0.9595744680851059,0.972727272727273,0.9650655021834059,0.63,0.9194444444444442,0.9520000000000001,0.7690721649484541,0.246666666666667,0.92,0.963768115942029,0.32787422207664596,0.18848580441640397,0.04375,0.308375634517766,0.7416625186660029,0.20906171958615802,0.288128342245989,0.80994076744785,0.47020769492679604,2,13.0
2016-10-05 13:30:00,0.623298033282905,0.402191427650661,0.743229166666667,0.310225303292894,0.542586750788643,0.794901506373117,0.891472868217054,0.398019801980198,0.34254606365159096,0.22379269729093,0.965957446808511,0.9772727272727271,0.928675400291121,0.634166666666667,0.925,0.95,0.7670103092783499,0.237777777777778,0.93,0.969565217391304,0.32787422207664596,0.18454258675078897,0.04375,0.300761421319797,0.7277252364360379,0.207991437745273,0.281711229946524,0.8101983002832859,0.47191011235955105,2,13.5
2016-10-05 14:00:00,0.61875945537065,0.39864647115694496,0.740625,0.30155979202773,0.555205047318612,0.778679026651217,0.891472868217054,0.398019801980198,0.34254606365159096,0.22379269729093,0.9680851063829791,0.9409090909090909,0.924308588064047,0.636666666666667,0.9138888888888892,0.946,0.758762886597938,0.233333333333333,0.955,0.9594202898550721,0.32787422207664596,0.18138801261829698,0.04375,0.291878172588832,0.7232453957192629,0.20656439529075998,0.279786096256685,0.8086531032706671,0.468164794007491,2,14.0
2016-10-05 14:30:00,0.600605143721634,0.38414437640992605,0.733854166666667,0.27383015597920296,0.536277602523659,0.752027809965238,0.868217054263566,0.398019801980198,0.34254606365159096,0.22379269729093,0.9510638297872341,0.936363636363636,0.9024745269286751,0.639166666666667,0.891666666666667,0.9,0.744329896907217,0.215555555555556,0.94,0.946376811594203,0.32787422207664596,0.16324921135646697,0.04375,0.26522842639593897,0.70383275261324,0.195148055654656,0.273368983957219,0.791140870460984,0.45965270684371795,2,14.5
2016-10-05 15:00:00,0.58320726172466,0.36577505639703495,0.717708333333333,0.25129982668977496,0.5268138801261829,0.7022016222479721,0.842377260981912,0.398019801980198,0.34254606365159096,0.22379269729093,0.9255319148936171,0.8954545454545451,0.8500727802037851,0.6225,0.8763888888888891,0.8740000000000001,0.7340206185567009,0.197777777777778,0.903333333333333,0.915942028985507,0.32787422207664596,0.150630914826498,0.04375,0.24238578680203,0.6744649079143851,0.185872279700321,0.262887700534759,0.7630697913984029,0.447395301327886,2,15.0
2016-10-05 15:30:00,0.535552193645991,0.340315823396713,0.678645833333333,0.223570190641248,0.5268138801261829,0.631517960602549,0.7906976744186051,0.398019801980198,0.34254606365159096,0.22379269729093,0.8574468085106379,0.859090909090909,0.8078602620087341,0.581666666666667,0.840277777777778,0.83,0.6701030927835049,0.171111111111111,0.865,0.857971014492754,0.32787422207664596,0.137223974763407,0.04375,0.220812182741117,0.628670980587357,0.171958615768819,0.247486631016043,0.7164563481843929,0.416411304051753,2,15.5
2016-10-05 16:00:00,0.518154311649017,0.31969062197873,0.6265625,0.209705372616984,0.5110410094637221,0.572421784472769,0.733850129198966,0.398019801980198,0.34254606365159096,0.22379269729093,0.7957446808510642,0.8,0.7467248908296941,0.534166666666667,0.7805555555555559,0.8,0.651546391752577,0.184444444444444,0.79,0.7971014492753621,0.32787422207664596,0.12539432176656198,0.04375,0.203045685279188,0.5963165754106521,0.158758473064574,0.238288770053476,0.6621169199072879,0.392236976506639,2,16.0
2016-10-05 16:30:00,0.478063540090772,0.287786013535288,0.546354166666667,0.19757365684575398,0.501577287066246,0.49362688296639606,0.6744186046511631,0.398019801980198,0.34254606365159096,0.22379269729093,0.7127659574468079,0.722727272727273,0.676855895196506,0.453333333333333,0.701388888888889,0.728,0.616494845360825,0.16,0.73,0.7159420289855071,0.32787422207664596,0.10015772870662501,0.04375,0.166243654822335,0.546042807366849,0.13913663931502,0.22160427807486602,0.5864022662889521,0.35886959482465103,2,16.5
2016-10-06 08:00:00,0.305597579425113,0.22300999033193697,0.3203125,0.10051993067590999,0.321766561514196,0.210892236384705,0.253229974160207,0.398019801980198,0.34254606365159096,0.22379269729093,0.272340425531915,0.268181818181818,0.5181950509461429,0.1875,0.541666666666667,0.16399999999999998,0.536082474226804,0.1,0.396666666666667,0.27101449275362305,0.32787422207664596,0.0583596214511041,0.04375,0.07487309644670051,0.37829766052762603,0.06207634677131639,0.184385026737968,0.287664177182591,0.185563500170242,3,8.0
2016-10-06 08:30:00,0.348714069591528,0.252980986142443,0.402083333333333,0.10918544194107499,0.3501577287066249,0.32329084588644297,0.343669250645995,0.398019801980198,0.34254606365159096,0.22379269729093,0.42340425531914894,0.42727272727272697,0.570596797671033,0.253333333333333,0.65,0.376,0.5711340206185571,0.111111111111111,0.536666666666667,0.42463768115942,0.32787422207664596,0.0906940063091483,0.04375,0.12944162436548198,0.42458934793429604,0.0888333927934356,0.196791443850267,0.40200875611640496,0.239359891045284,3,8.5
2016-10-06 09:00:00,0.372919818456883,0.288752819851756,0.488020833333333,0.121317157712305,0.3722397476340689,0.410196987253766,0.40568475452196395,0.398019801980198,0.34254606365159096,0.22379269729093,0.6042553191489359,0.613636363636364,0.6506550218340611,0.335,0.7430555555555558,0.608,0.5814432989690721,0.117777777777778,0.631666666666667,0.607246376811594,0.32787422207664596,0.1301261829653,0.04375,0.18527918781725897,0.46789447486311597,0.115590438815555,0.21026737967914397,0.508369817151687,0.292134831460674,3,9.0
2016-10-06 09:30:00,0.416036308623298,0.321946503383822,0.5828125,0.16464471403812803,0.410094637223975,0.551564310544612,0.49612403100775204,0.398019801980198,0.34254606365159096,0.22379269729093,0.717021276595745,0.7136363636363641,0.7350800582241629,0.445,0.8125,0.728,0.612371134020619,0.13333333333333303,0.763333333333333,0.7159420289855071,0.32787422207664596,0.152996845425868,0.04375,0.21954314720812204,0.5251368840219011,0.13877987870139102,0.227379679144385,0.622456863250064,0.33469526727953697,3,9.5
2016-10-06 10:00:00,0.46974281391830597,0.356106993232356,0.640625,0.23396880415944502,0.43217665615142004,0.6570104287369639,0.589147286821705,0.398019801980198,0.34254606365159096,0.22379269729093,0.8255319148936171,0.818181818181818,0.7991266375545849,0.505,0.866666666666667,0.81,0.665979381443299,0.15555555555555597,0.833333333333333,0.823188405797101,0.32787422207664596,0.18138801261829698,0.04375,0.25380710659898503,0.582379293180687,0.164466642882626,0.24427807486630995,0.6958537213494721,0.38100102145046,3,10.0
2016-10-06 10:30:00,0.516641452344932,0.37318723815662297,0.669270833333333,0.277296360485269,0.457413249211357,0.724217844727694,0.6925064599483199,0.398019801980198,0.34254606365159096,0.22379269729093,0.902127659574468,0.8818181818181821,0.8413391557496359,0.538333333333333,0.8875,0.846,0.6927835051546389,0.175555555555556,0.861666666666667,0.895652173913043,0.32787422207664596,0.19006309148265,0.04375,0.26142131979695393,0.627675460428074,0.182661434177667,0.255187165775401,0.7339685809940769,0.416070820565203,3,10.5
2016-10-06 11:00:00,0.547655068078669,0.381566226232678,0.6953125,0.306759098786828,0.501577287066246,0.7740440324449591,0.741602067183463,0.398019801980198,0.34254606365159096,0.22379269729093,0.9382978723404258,0.927272727272727,0.8602620087336241,0.563333333333333,0.915277777777778,0.87,0.701030927835052,0.215555555555556,0.865,0.934782608695652,0.32787422207664596,0.19716088328075698,0.04375,0.275380710659898,0.654554504728721,0.192650731359258,0.262673796791444,0.761524594385784,0.433094994892748,3,11.0
2016-10-06 11:30:00,0.5665658093797279,0.396068320979697,0.711458333333333,0.331022530329289,0.536277602523659,0.79837775202781,0.7751937984496121,0.398019801980198,0.34254606365159096,0.22379269729093,0.957446808510638,0.9409090909090909,0.893740902474527,0.58,0.9305555555555558,0.914,0.71340206185567,0.23111111111111104,0.885,0.952173913043478,0.32787422207664596,0.209779179810726,0.04375,0.290609137055838,0.6784469885515179,0.202996789154477,0.270160427807487,0.783672418233325,0.443649982975826,3,11.5
2016-10-06 12:00:00,0.572617246596067,0.41024814695456,0.726041666666667,0.344887348353553,0.536277602523659,0.8157589803012749,0.806201550387597,0.398019801980198,0.34254606365159096,0.22379269729093,0.978723404255319,0.968181818181818,0.943231441048035,0.5925,0.9486111111111108,0.9520000000000001,0.711340206185567,0.222222222222222,0.905,0.97536231884058,0.32787422207664596,0.21845425867507895,0.04375,0.307106598984772,0.6993529118964659,0.21120228326792698,0.276577540106952,0.802729848055627,0.45284303711269996,3,12.0
2016-10-06 12:30:00,0.587745839636914,0.41347083467612,0.733333333333333,0.357019064124783,0.523659305993691,0.809965237543453,0.8320413436692511,0.398019801980198,0.34254606365159096,0.22379269729093,0.9893617021276601,0.9772727272727271,0.9592430858806409,0.6025,0.9513888888888892,0.96,0.707216494845361,0.242222222222222,0.898333333333333,0.985507246376812,0.32787422207664596,0.21687697160883304,0.04375,0.31091370558375603,0.714783474365356,0.214056368176953,0.28106951871657804,0.8050476435745559,0.45897173987061607,3,12.5
2016-10-06 13:00:00,0.593797276853253,0.393167902030293,0.740625,0.34315424610052,0.529968454258675,0.7995365005793741,0.852713178294574,0.398019801980198,0.34254606365159096,0.22379269729093,0.976595744680851,0.968181818181818,0.873362445414847,0.606666666666667,0.9638888888888891,0.9540000000000001,0.711340206185567,0.244444444444444,0.913333333333333,0.9739130434782609,0.32787422207664596,0.215299684542587,0.04375,0.31345177664974605,0.6893977103036341,0.215840171245095,0.268449197860963,0.807880504764357,0.45760980592441297,3,13.0
2016-10-06 13:30:00,0.589258698940998,0.38543345149855,0.7390625,0.36048526863084895,0.548895899053628,0.794901506373117,0.839793281653747,0.398019801980198,0.34254606365159096,0.22379269729093,0.978723404255319,0.9590909090909091,0.851528384279476,0.605833333333333,0.9611111111111108,0.95,0.709278350515464,0.244444444444444,0.916666666666667,0.972463768115942,0.32787422207664596,0.20820189274447898,0.04375,0.305837563451777,0.67894474863116,0.21120228326792698,0.26502673796791393,0.8060777749163021,0.456247871978209,3,13.5
2016-10-06 14:00:00,0.590771558245083,0.37963261359974204,0.740104166666667,0.3466204506065861,0.570977917981073,0.783314020857474,0.847545219638243,0.398019801980198,0.34254606365159096,0.22379269729093,0.9680851063829791,0.9590909090909091,0.8471615720524021,0.603333333333333,0.9680555555555559,0.9420000000000001,0.707216494845361,0.244444444444444,0.943333333333333,0.9652173913043479,0.32787422207664596,0.19716088328075698,0.04375,0.296954314720812,0.6784469885515179,0.207277916518016,0.264171122994652,0.807107906258048,0.45522642151855597,3,14.0
2016-10-06 14:30:00,0.556732223903177,0.36223009990331895,0.722916666666667,0.303292894280763,0.558359621451104,0.749710312862109,0.79328165374677,0.398019801980198,0.34254606365159096,0.22379269729093,0.931914893617021,0.936363636363636,0.829694323144105,0.584166666666667,0.954166666666667,0.894,0.65979381443299,0.242222222222222,0.953333333333333,0.933333333333333,0.32787422207664596,0.18217665615142,0.04375,0.280456852791878,0.650074664011946,0.19300749197288602,0.25647058823529395,0.786762812258563,0.4327545114061971,3,14.5
2016-10-06 15:00:00,0.5453857791225419,0.34837254270061196,0.701041666666667,0.27383015597920296,0.55205047318612,0.691772885283893,0.764857881136951,0.398019801980198,0.34254606365159096,0.22379269729093,0.912765957446808,0.9090909090909091,0.7962154294032021,0.569166666666667,0.920833333333333,0.86,0.661855670103093,0.23111111111111104,0.913333333333333,0.9115942028985509,0.32787422207664596,0.167192429022082,0.04375,0.26395939086294395,0.6311597809855649,0.181591152336782,0.250695187165775,0.75225341231007,0.4242424242424239,3,15.0
2016-10-06 15:30:00,0.5264750378214829,0.33258137286496897,0.6609375,0.265164644714038,0.555205047318612,0.639629200463499,0.741602067183463,0.398019801980198,0.34254606365159096,0.22379269729093,0.8574468085106379,0.8681818181818179,0.7554585152838429,0.535,0.870833333333333,0.82,0.6391752577319589,0.22,0.861666666666667,0.860869565217391,0.32787422207664596,0.159305993690852,0.04375,0.256345177664975,0.604778496764559,0.174812700677845,0.24128342245989298,0.7077002317795521,0.405515832482125,3,15.5
2016-10-06 16:00:00,0.49621785173978794,0.313567515307767,0.609375,0.23396880415944502,0.536277602523659,0.573580533024334,0.671834625322997,0.398019801980198,0.34254606365159096,0.22379269729093,0.8361702127659579,0.781818181818182,0.729257641921397,0.494166666666667,0.801388888888889,0.79,0.6144329896907219,0.217777777777778,0.803333333333333,0.818840579710145,0.32787422207664596,0.136435331230284,0.04375,0.21954314720812204,0.5759084121453459,0.15483410631466302,0.23465240641711196,0.6546484676796289,0.38236295539666293,3,16.0
